theta_id_a,theta_id_b,theta_rms_distance,x_distance,noise_floor_q95,severity_ratio_x_to_noise,delta_mue_prior_width,delta_mui_prior_width,delta_b_prior_width,delta_tauA_prior_width,delta_g_LK_prior_width,delta_g_h_prior_width,delta_c_th2ctx_prior_width,delta_c_ctx2th_prior_width
0,106,0.42424704294027643,3.65829459139995,2.3048234774636587,1.5872341752721635,-0.6283782450482247,-0.06061472930014111,0.6927073467522863,-0.260478502139449,0.48043343145400275,0.04860850889235746,0.32711177319288254,0.3917618710547685
0,107,0.27994102851871366,3.017675557135433,2.3048234774636587,1.3092870610881802,-0.16337813530117284,0.5246660886332395,0.3090202761813998,0.3627165211364629,0.08998012263327837,0.22299685515463358,-0.16483167745172977,-0.1136600561439991
0,108,0.3392455508760763,2.573834639662985,2.3048234774636587,1.1167166010020686,-0.26089916657656415,0.046955671161413415,0.07264447584748335,0.45919797476381075,0.1535924421623348,0.5324059696868063,0.20662381500005722,0.5334294559434056
0,109,0.35647232709389715,2.5827822160734906,2.3048234774636587,1.120598710195243,-0.48394834343343934,0.3816347243264318,0.46047046128660485,-0.42153512872755505,0.29463345278054465,-0.26127666793763626,-0.3009445760399103,0.036907735280692466
0,110,0.44127584795218594,4.518664823307131,2.3048234774636587,1.9605253363175963,-0.8719210019335154,-0.32528930902481024,0.1980390846729283,0.1075365748256446,0.7588369119912385,0.09142361488193285,0.05365683510899544,-0.23212332371622346
0,111,0.3972937470251661,2.798529689480482,2.3048234774636587,1.2142056503867802,0.09375055413693203,0.27756116632372146,0.8358707549050453,-0.02349478844553221,-0.16314910165965557,0.4140673056244852,-0.4539115484803915,0.271242001093924
0,112,0.3018431362193331,2.4145474984342865,2.3048234774636587,1.0476062579384056,0.0717817610129715,-0.3654086552560325,-0.052443688735365424,0.45117732975631974,0.43931830860674365,-0.293205404654145,-0.2549682389944792,-0.19976989924907707
0,113,0.4415228535952263,3.767230912779928,2.3048234774636587,1.6344986718573236,-0.8304055733606219,0.2979666488245131,0.5853613344952466,-0.17950570583343495,0.017797747626900673,0.5062134722247721,0.2374633066356182,0.30553895048797136
0,114,0.34551084520712094,3.4643637422626004,2.3048234774636587,1.503092872897562,-0.4775983514264223,0.028571881353855577,0.32313500158488784,0.30313350260257726,-0.02477363031357538,0.38984333351254474,-0.35202796943485737,0.5032733026891947
0,115,0.3869266653312485,3.5332836428487284,2.3048234774636587,1.5329953366914362,-0.3180181374773381,0.4276669779792429,0.7109418502077463,-0.07785637583583582,0.6156797381117939,0.057556929998099915,0.14040358364582062,0.008714292198419571
0,116,0.37409540856785567,3.476128063340668,2.3048234774636587,1.508197090722961,-0.17362632323056443,-0.11445853672921624,0.4431825354695323,0.020853106863796822,0.6749967085197567,-0.12539057061076164,-0.4814261067658664,0.41996676195412874
0,117,0.35765635075436125,3.215385364369336,2.3048234774636587,1.3950679502396013,-0.5751423304900526,0.5352364322170615,0.05953748989850327,0.14375511184334772,-0.21604388486593962,0.5722836581990124,0.026630505919456482,-0.08351532090455294
0,118,0.44483072258057355,3.6847364877842863,2.3048234774636587,1.598706592419456,-0.7170216003432872,-0.22634458728134588,0.8177278898656372,-0.3311021439731121,0.2025663126260041,0.19059557281434542,-0.14098201505839825,-0.37696138117462397
0,119,0.28627710510755106,2.7360845880491533,2.3048234774636587,1.1871124252257599,-0.057258221320807864,0.18642894458025694,0.18407709989696774,0.542104800231755,0.3745515514165162,0.02194346580654405,0.3670745901763439,0.11969237122684717
0,120,0.40596032401215926,3.1134130676943954,2.3048234774636587,1.350824953900829,-0.10624949075281608,-0.055880255997180606,0.8663024352863435,0.13814666122198116,0.1230405056849121,0.17380925454199325,-0.5486629819497467,0.4336757082492113
0,124,0.27917452422435235,2.659304111346868,2.3048234774636587,1.1537994719983056,-0.362797861918807,-0.29901795275509346,0.40297811012715135,-0.29011011496186245,-0.13372560031712055,-0.03282346576452244,-0.32202583085745573,-0.18236640933901083
0,127,0.31829088453702203,3.0174241010601297,2.3048234774636587,1.3091779611602412,-0.008453328162431523,0.5019012680277233,0.661298690363765,0.2272123508155348,0.1832611272111534,-0.133496227674186,0.07482991274446249,0.11202475707978021
1,5,0.4256865197970629,3.96274159203602,2.3048234774636587,1.719325419401236,0.2435437701642511,-0.24319132231175894,-0.4897868800908321,-0.414821531623602,-0.22968558315187687,0.16024716012179863,0.3046129085123538,-0.8648842601105571
1,24,0.4121982126380031,2.313642758235574,2.3048234774636587,1.0038264452172365,0.6896628402173516,-0.49609420727938397,0.01713539566844735,0.4345757449045776,-0.11475369334220892,0.19618907757103443,0.18585333973169316,-0.6018013861030339
1,57,0.31401333855786123,3.972177961568496,2.3048234774636587,1.7234196025891215,0.11758149508386817,-0.21960611268877994,-0.19444444682449102,0.38863831479102373,-0.3963202703744173,0.3745511220768095,0.06381595972925425,-0.48631636053323746
1,103,0.4362544926295974,3.478978656178476,2.3048234774636587,1.5094338851524176,0.6821859925985333,0.005911964923143359,-0.6486035985872147,-0.33841392677277327,0.06709599588066335,0.23837658483535054,0.42352336924523104,-0.5303048668429255
1,122,0.4372830324865851,3.678831807256157,2.3048234774636587,1.596144712698139,0.25156985223293316,-0.7450987892225385,-0.136067222803831,0.3591867759823798,-0.03647417761385441,0.2743189493194223,0.31693900283426035,-0.7659706231206657
1,126,0.35561410808712396,2.666732619361571,2.3048234774636587,1.1570224988753477,-0.007049489766359662,-0.4979947796091438,-0.6004315000027416,-0.27299644425511393,-0.31718942429870367,0.4503738312050701,0.10607997607439745,0.11789372470229867
