i,j,k,g_LK,g_h,c_ctx2th,sp_peak_power_log,sp_env_cv,n_events_raw,n_events_valid,n_events_verified,mean_event_dur,pac_mi,ctx_min,ctx_max,ctx_ibi_cv,ctx_n_bursts,ok,fail_reason
0,2,2,0.02,0.03142857142857143,0.11000000000000001,2.1125814819375788,0.19489614884298903,20,20,20,0.6302000000000001,0.0005751616484397984,5.246247100975453e-11,65.52129596756556,0.46062513751696016,56,True,
0,2,3,0.02,0.03142857142857143,0.155,2.259274413600899,0.18721884073842382,18,18,18,0.6481666666666666,0.0004320915929206354,5.352843474318388e-11,66.18264911961319,0.5288142123639428,60,True,
0,2,4,0.02,0.03142857142857143,0.2,1.9304530519400427,0.20980032859394024,20,20,20,0.6245999999999999,0.0007347941540772319,1.8938249904671467e-12,65.98509608277267,0.5075898339179086,58,True,
0,3,0,0.02,0.037142857142857144,0.02,3.0676038712494917,0.12888565534456264,21,21,21,0.6100476190476191,3.667765949159868e-05,4.0838201548739967e-11,65.60717756247035,0.37287302150355484,52,True,
0,3,1,0.02,0.037142857142857144,0.065,3.0891342238858948,0.12487542737124459,19,19,19,0.6553157894736842,0.00012492836545672942,8.267425977173871e-11,64.00544956488842,0.4708467443956981,56,True,
0,3,2,0.02,0.037142857142857144,0.11000000000000001,3.399504467097463,0.11073597167594665,19,19,19,0.6712105263157895,0.0002543639451115123,3.362007979471819e-11,64.47867597720945,0.48286470902713463,58,True,
0,3,3,0.02,0.037142857142857144,0.155,2.947865597513213,0.1545489218560108,25,25,25,0.51784,0.0008610767522605028,3.089251299664659e-11,62.89505172116555,0.3931639211309944,53,True,
0,3,4,0.02,0.037142857142857144,0.2,2.616074522065996,0.16814537516065717,25,25,25,0.51312,0.0012593586164528915,6.321463517687089e-11,65.20534494826701,0.3503894162375188,51,True,
0,4,0,0.02,0.04285714285714286,0.02,3.4632204500447337,0.14663750772307402,23,23,23,0.5270869565217392,4.245863184681282e-05,5.250911167519814e-11,63.83954539409895,0.49075019777280654,57,True,
0,4,1,0.02,0.04285714285714286,0.065,3.4628029709145602,0.13376376731617048,23,23,23,0.5454782608695653,0.0003696901719343435,3.669172128830582e-11,64.19808831606264,0.4264816358418982,54,True,
0,4,2,0.02,0.04285714285714286,0.11000000000000001,3.2047803939058492,0.15813149624384498,23,23,23,0.5289565217391303,0.0009847354555966314,7.490277070154884e-11,65.24584931130707,0.35911918736662046,50,True,
0,4,3,0.02,0.04285714285714286,0.155,3.4211193984511397,0.18060100808311444,24,24,24,0.5252499999999999,0.0016788796860766231,3.570281451561993e-11,62.21999155739118,0.44322590607390755,56,True,
0,4,4,0.02,0.04285714285714286,0.2,2.9019546860436947,0.2198844986898029,25,25,25,0.51272,0.003159646079600586,4.88334569836162e-11,65.54640066649992,0.42252362725124365,54,True,
0,5,0,0.02,0.04857142857142857,0.02,3.2219884624863533,0.19253223796310487,19,19,19,0.7236842105263158,6.814028443297267e-05,5.689373405179197e-11,65.3317813194656,0.5201934905336304,59,True,
0,5,1,0.02,0.04857142857142857,0.065,3.169516626232779,0.2144661553028234,19,19,19,0.6890526315789474,0.00041314866246327066,3.318410367347633e-11,66.22990036912489,0.3005193420563567,49,True,
0,5,2,0.02,0.04857142857142857,0.11000000000000001,3.169603657648967,0.21882025199934693,17,17,17,0.7447058823529412,0.0005484906757187104,5.224799860620069e-11,63.07247503118286,0.46830260246778693,56,True,
0,5,3,0.02,0.04857142857142857,0.155,3.170891616142225,0.2205124543909302,24,24,24,0.5645000000000001,0.0015046844376706112,3.842787742912026e-11,64.54079135805836,0.4371346577093678,55,True,
0,5,4,0.02,0.04857142857142857,0.2,3.0393201811725428,0.2567446294420099,22,22,22,0.5849545454545454,0.002328020230425288,4.532776739378186e-11,66.82477940304824,0.4443665375295415,54,True,
0,6,0,0.02,0.054285714285714284,0.02,3.10204796743761,0.32189761608325135,17,17,17,0.7920588235294117,0.00023267163764258096,8.592916306472855e-11,64.17526141984234,0.5169054581955025,59,True,
0,6,1,0.02,0.054285714285714284,0.065,3.0860448813075343,0.31662745025083167,15,15,15,0.8691999999999998,0.00012754437482845768,4.4428470452254e-11,64.563120133932,0.4038097354902944,54,True,
0,6,2,0.02,0.054285714285714284,0.11000000000000001,3.019964323306736,0.31645564621236033,14,14,14,0.8922142857142857,0.00033287239952876837,4.48150848715351e-11,65.51099414568344,0.40974054821448364,53,True,
0,6,3,0.02,0.054285714285714284,0.155,2.9522800427280296,0.34307812681354216,16,16,16,0.8431875,0.0008294443946053378,2.62829288936669e-11,64.1621239712,0.47645425058913776,57,True,
0,6,4,0.02,0.054285714285714284,0.2,2.9117017211915335,0.37725525702823526,14,14,14,0.9821428571428571,0.0016289096403319465,9.517221417552655e-11,63.65293053378275,0.3515601704406753,51,True,
0,7,0,0.02,0.06,0.02,2.097569995547999,0.5046713391607328,9,9,9,1.1144444444444443,0.0003406484444555898,6.454488761864012e-11,64.36051575135163,0.38094332572327905,52,True,
0,7,1,0.02,0.06,0.065,2.2244937826208995,0.5300386462187909,13,13,13,0.8898461538461538,0.0003819995138731649,1.7771796869353786e-11,65.26666756744528,0.3432856654441415,51,True,
0,7,2,0.02,0.06,0.11000000000000001,2.1398260290876485,0.5631344412749631,11,11,11,0.9451818181818182,0.001397910615754849,2.0411983405025925e-11,64.30718752202024,0.584991912393818,63,True,
0,7,3,0.02,0.06,0.155,1.9702213960187558,0.5452069956376624,13,13,13,0.8200769230769229,0.0012211506464280559,4.382796777446525e-11,64.89997348672931,0.4687209463936401,56,True,
0,7,4,0.02,0.06,0.2,2.0402102782601372,0.5759631323709782,11,11,11,0.797909090909091,0.001219568914824085,3.3782704333499476e-11,63.51417383496984,0.29135491501722727,49,True,
0,8,0,0.02,0.06571428571428571,0.02,1.4125833363201066,0.570974748871348,13,13,13,0.7585384615384615,0.0012389246427519627,5.7814822615572474e-11,63.89684782606854,0.35927020242475777,51,True,
0,8,1,0.02,0.06571428571428571,0.065,1.3403866630371701,0.5654906088123727,16,16,16,0.6894374999999999,0.00033772414649211176,1.2101429777608473e-10,67.06698481115127,0.4142633580448394,54,True,
0,8,2,0.02,0.06571428571428571,0.11000000000000001,1.1904415760606422,0.5099996314658277,17,17,17,0.7806470588235294,0.001334501937412783,4.866461229341097e-11,64.72373135005014,0.2430473434451955,48,True,
0,8,3,0.02,0.06571428571428571,0.155,1.458109374497058,0.530055431214532,17,17,17,0.7588235294117647,0.00048512226750127205,4.2611279224238806e-11,67.23025654707503,0.5199230874216241,58,True,
0,8,4,0.02,0.06571428571428571,0.2,1.2832637754670744,0.5119322687972906,18,18,18,0.7278333333333333,0.002227952033458185,8.195451674774298e-11,64.37279244176166,0.46124472917086856,55,True,
0,9,0,0.02,0.07142857142857142,0.02,1.0315858308254022,0.5570729129964389,15,15,15,0.7368,0.00042722121214243495,3.3757921300106766e-12,64.87412632158981,0.4123254885164005,53,True,
0,9,1,0.02,0.07142857142857142,0.065,0.9760964275784577,0.544814892564543,18,18,18,0.7457777777777778,0.0005717549371851406,6.285971308843717e-11,65.61286343798541,0.3730141904569939,52,True,
0,9,2,0.02,0.07142857142857142,0.11000000000000001,1.0392497920370405,0.5367831894672972,13,13,13,0.7375384615384616,0.0009025048666104203,1.5126381849289133e-11,62.48766432080126,0.4613776405887133,56,True,
0,9,3,0.02,0.07142857142857142,0.155,1.0507199501312168,0.5481605286435789,20,20,19,0.66335,0.0014561497474981089,9.7074820208399e-11,63.31677446705812,0.5006473155810177,58,True,
0,9,4,0.02,0.07142857142857142,0.2,0.950962052750633,0.5356095335684603,16,16,16,0.677625,0.0011638099488114153,6.279754775793291e-11,63.09969679363594,0.3391558918018628,51,True,
0,10,0,0.02,0.07714285714285714,0.02,0.8078640949635983,0.5649452578454358,17,17,17,0.724235294117647,0.0016440170920279137,7.325505473487578e-11,63.71264335990265,0.45026818346311365,56,True,
0,10,1,0.02,0.07714285714285714,0.065,0.8796457665732889,0.501540647375845,21,21,20,0.5870476190476189,0.001449506705350738,3.71759142166119e-11,65.52735701264366,0.3934036106406588,53,True,
0,10,2,0.02,0.07714285714285714,0.11000000000000001,0.8492415846908352,0.52621181733517,18,18,18,0.5895000000000001,0.00030367832374648826,1.334313566634884e-11,63.16743191958939,0.3279748712918474,51,True,
0,10,3,0.02,0.07714285714285714,0.155,0.8461243509870836,0.5029583534271403,19,19,18,0.6567368421052632,0.0005470590953897301,4.219055586467371e-11,63.45240364346043,0.36240732812437004,51,True,
0,10,4,0.02,0.07714285714285714,0.2,0.8766772672971885,0.5336140891442482,18,18,18,0.7126666666666667,0.001159832061269035,3.584373351719058e-11,66.4263215183036,0.4433026125625709,55,True,
0,11,0,0.02,0.08285714285714287,0.02,0.7712314074781015,0.5565213838111687,21,21,21,0.6377142857142857,0.00066140298338402,3.1881829030392516e-11,63.753265837211956,0.4540403461310551,56,True,
0,11,1,0.02,0.08285714285714287,0.065,0.8424325170631906,0.5398076898716185,18,18,17,0.6851666666666667,0.0019159552438174953,3.28648206109173e-11,64.96403555062787,0.5662248604122645,62,True,
0,11,2,0.02,0.08285714285714287,0.11000000000000001,0.6235434104621093,0.5226506159696598,19,19,18,0.6553157894736842,0.0011409118093710813,4.4095629723124825e-11,63.76553761654181,0.44985585966667785,55,True,
0,11,3,0.02,0.08285714285714287,0.155,0.7131913061070883,0.5245156058945145,18,18,17,0.7455555555555555,0.00037122154822756765,3.5464091580065086e-11,65.89937711287753,0.26307854177210765,48,True,
0,11,4,0.02,0.08285714285714287,0.2,0.7524324409695031,0.5038646510394319,22,22,21,0.5804545454545456,0.0008845216527950558,6.506134101060669e-11,63.61534293924171,0.5236657299796473,61,True,
0,12,0,0.02,0.08857142857142858,0.02,0.6627399350062633,0.5414421317795274,17,17,16,0.7384117647058824,0.00033683362609594384,5.5010888702935146e-11,66.03223776434554,0.2628119398458527,48,True,
0,12,1,0.02,0.08857142857142858,0.065,0.741037690568512,0.54134849968702,19,19,18,0.6174210526315789,0.0015949486117702578,4.925588900277081e-11,65.72926170662011,0.39934700193783185,53,True,
0,12,2,0.02,0.08857142857142858,0.11000000000000001,0.6408972392969995,0.49542056673564355,16,16,15,0.8131875,0.0003931844916771803,6.602880512287325e-11,64.05438242938875,0.4727387174331391,57,True,
0,12,3,0.02,0.08857142857142858,0.155,0.6147492312366377,0.5019208810254587,20,20,18,0.6874999999999999,0.0003578109709371553,4.838347627232739e-11,65.7641297722803,0.4735345146502413,56,True,
0,12,4,0.02,0.08857142857142858,0.2,0.5400601989763458,0.5200841418576836,20,20,16,0.63335,0.0006534558265674403,2.0308024779317327e-11,66.07192845343944,0.48504230751106986,57,True,
0,13,0,0.02,0.09428571428571429,0.02,0.5820040142590003,0.48459561496325615,18,18,16,0.7146111111111111,0.0007836547686296851,4.498365788961789e-11,63.48469501976145,0.3949224211683777,53,True,
0,13,1,0.02,0.09428571428571429,0.065,0.5526501655666741,0.5378951519898085,20,20,18,0.62035,0.00013979783179875676,8.705647327482463e-11,62.40308657152946,0.3890196873695859,54,True,
0,13,2,0.02,0.09428571428571429,0.11000000000000001,0.5215558919890414,0.5177403921298489,18,18,15,0.7031666666666667,0.0013006546023131877,2.1546770717427645e-11,65.33378634258975,0.5825527882685323,64,True,
0,13,3,0.02,0.09428571428571429,0.155,0.5774796492242933,0.5235247935354007,13,13,11,0.6986923076923078,0.000815554408593626,8.881210505726937e-11,65.57470184765414,0.4165599168905675,54,True,
0,13,4,0.02,0.09428571428571429,0.2,0.6235065813978822,0.5275990201956107,18,18,18,0.6952222222222223,0.001139614829479117,2.1308031286968842e-11,65.37111119122409,0.45076384365267075,56,True,
0,14,0,0.02,0.1,0.02,0.44675082837496993,0.5435901623678329,19,19,18,0.6754210526315789,0.00030568034736361873,7.296614119936765e-11,65.30466833585012,0.49846615001961964,59,True,
0,14,1,0.02,0.1,0.065,0.457602836308757,0.5220951720736121,20,20,18,0.65195,0.0014190797485486898,1.7464113550580663e-11,63.17078710966211,0.3883997763804304,53,True,
0,14,2,0.02,0.1,0.11000000000000001,0.5340423452239426,0.5421378574203871,16,16,15,0.8013750000000001,0.0007595109815958116,4.146342640271152e-11,64.87672103461959,0.4344151295008794,55,True,
0,14,3,0.02,0.1,0.155,0.5795961678876372,0.5195604843199009,15,15,14,0.8552000000000001,0.0011869531976330552,1.8256157321602958e-11,65.20856904463224,0.5084564452749037,57,True,
0,14,4,0.02,0.1,0.2,0.5760380769657103,0.5236369209081339,17,17,14,0.7681764705882352,0.0007671879519922314,4.3004609029429036e-11,63.7284343528092,0.39807686483815835,53,True,
1,0,0,0.025714285714285714,0.02,0.02,1.7124871673566398,0.25944160327845023,20,20,20,0.55575,9.537185990978508e-05,2.7538646691189706e-11,64.43188524522061,0.4910070773265689,56,True,
1,0,1,0.025714285714285714,0.02,0.065,1.614358572453426,0.26171982148636475,17,17,14,0.719529411764706,0.0004411333783872505,2.4692461500185576e-11,63.55798903022342,0.3810306525706244,52,True,
1,0,2,0.025714285714285714,0.02,0.11000000000000001,1.6167495225787,0.24819351058339909,16,16,14,0.6208750000000001,0.0002140535294976438,1.865760918732514e-11,64.29063837854473,0.46026683395715146,57,True,
1,0,3,0.025714285714285714,0.02,0.155,1.5152626609998,0.28807898231660056,17,17,15,0.6949999999999998,0.0010219358427018244,3.945783156270087e-11,63.40994869807398,0.46729159300956735,56,True,
1,0,4,0.025714285714285714,0.02,0.2,1.6644838115059695,0.25141953157043917,23,23,22,0.5119999999999999,0.0005513657100847206,3.683907962435989e-11,65.53128633898028,0.3717372885653981,52,True,
1,1,0,0.025714285714285714,0.025714285714285714,0.02,1.8543876605817673,0.2797524894104284,19,19,19,0.6544736842105262,0.000522818236265454,1.0096464718208527e-10,63.831462621812356,0.4909097608774665,58,True,
1,1,1,0.025714285714285714,0.025714285714285714,0.065,1.7646175740144812,0.2706695258913533,14,14,14,0.8429285714285715,0.0004200964744814529,2.065510685105867e-11,64.27316506246756,0.26653742913005984,48,True,
1,1,2,0.025714285714285714,0.025714285714285714,0.11000000000000001,1.885479281425853,0.26878410816806725,14,14,14,0.8905714285714286,0.0004496410009971645,2.591169729270169e-11,67.08497596247072,0.42393074655425833,54,True,
1,1,3,0.025714285714285714,0.025714285714285714,0.155,1.8835915915969785,0.2617945348933346,14,14,14,0.6578571428571428,9.630568853394905e-05,1.4566832071162217e-11,64.53363277229978,0.5518702512278185,61,True,
1,1,4,0.025714285714285714,0.025714285714285714,0.2,1.7014711920924996,0.2933273792550499,17,17,17,0.6348823529411766,0.0006909508119122674,2.7883888756459705e-11,64.3429726965591,0.36675249500287055,52,True,
1,2,0,0.025714285714285714,0.03142857142857143,0.02,2.443477025981861,0.19395223149683963,17,17,17,0.6808235294117647,7.666174882945839e-05,8.972147728647156e-11,63.07955050326389,0.47886972136386724,58,True,
1,2,1,0.025714285714285714,0.03142857142857143,0.065,2.1702086122898345,0.21646805140097564,21,21,21,0.5834285714285714,7.078262404684945e-05,3.772021824462021e-11,64.38607037048486,0.47644579481667204,57,True,
1,2,2,0.025714285714285714,0.03142857142857143,0.11000000000000001,2.108864332785611,0.22823658909287045,22,22,22,0.5772727272727273,0.00029106637377024,3.71857308331566e-11,63.491684399266795,0.5254641421433032,59,True,
1,2,3,0.025714285714285714,0.03142857142857143,0.155,2.042057110495478,0.2313008729961951,19,19,19,0.650421052631579,0.00022701034540030123,3.2112243374916325e-11,66.25048071146786,0.4066056069487829,53,True,
1,2,4,0.025714285714285714,0.03142857142857143,0.2,2.010936036257088,0.23358705017126236,19,19,19,0.6153157894736841,0.0007026953112326616,7.414939397097256e-11,63.84050239600156,0.371034191191199,51,True,
1,3,0,0.025714285714285714,0.037142857142857144,0.02,2.6968872676577984,0.16515182540694628,21,21,21,0.5802380952380952,9.500388065954537e-05,8.951908408969682e-11,63.597538901000796,0.39700311749921324,52,True,
1,3,1,0.025714285714285714,0.037142857142857144,0.065,2.749163854263116,0.1544060104960976,19,19,19,0.6197368421052631,9.710688515223253e-05,8.865614049573949e-11,64.35805458274189,0.3518622958096717,51,True,
1,3,2,0.025714285714285714,0.037142857142857144,0.11000000000000001,2.6450709397952137,0.17138003554133227,20,20,20,0.63715,0.0002544731579693017,1.4356863898618696e-11,64.11243826324396,0.5385240627513662,60,True,
1,3,3,0.025714285714285714,0.037142857142857144,0.155,2.3947230276791776,0.1937593514519186,20,20,20,0.5396,0.0007136733996959709,7.71023091158488e-11,65.43976153587423,0.48235741096802554,58,True,
1,3,4,0.025714285714285714,0.037142857142857144,0.2,2.398383593311973,0.19222047931984765,21,21,21,0.6021904761904763,0.0006948245106893744,3.13212559708479e-11,63.96907183136988,0.5060579298865081,59,True,
1,4,0,0.025714285714285714,0.04285714285714286,0.02,3.076305122689788,0.12512790018180875,25,25,25,0.50104,1.974760638835429e-05,6.408976521239636e-11,63.56269501326846,0.5547777160515194,62,True,
1,4,1,0.025714285714285714,0.04285714285714286,0.065,3.0953233204387693,0.13228992408834933,22,22,22,0.5667272727272727,9.54829415637473e-05,4.429026743999817e-11,64.3761133504054,0.3981720597427671,52,True,
1,4,2,0.025714285714285714,0.04285714285714286,0.11000000000000001,3.0766981549188257,0.13318831096371223,21,21,21,0.5731904761904763,0.00038062260400289105,4.209824205758603e-11,65.3890390586027,0.42819409173033446,54,True,
1,4,3,0.025714285714285714,0.04285714285714286,0.155,2.8263733059671683,0.167070557997913,24,24,24,0.512625,0.0008276504600052921,8.362999467146713e-11,65.26298213121771,0.5273699347251196,60,True,
1,4,4,0.025714285714285714,0.04285714285714286,0.2,2.9782124941692714,0.15840775166905985,24,24,24,0.5269583333333333,0.001084542787842478,3.6106076481297426e-11,66.3680313987411,0.4760720875555688,57,True,
1,5,0,0.025714285714285714,0.04857142857142857,0.02,3.242267001714416,0.13735034488782022,24,24,24,0.5242083333333333,7.985157059358518e-05,3.6617977695818735e-11,66.30559485402084,0.5257477354992024,60,True,
1,5,1,0.025714285714285714,0.04857142857142857,0.065,3.383804856172452,0.13483508559508228,21,21,21,0.5403809523809523,0.00014658522191389302,5.709752429199581e-11,63.86306973017216,0.3929927245135974,53,True,
1,5,2,0.025714285714285714,0.04857142857142857,0.11000000000000001,3.2023881416314754,0.15468906953254505,24,24,24,0.51175,0.0008512233918252098,2.997247979709431e-11,64.77306458018188,0.3584783827347751,51,True,
1,5,3,0.025714285714285714,0.04857142857142857,0.155,3.220177650200911,0.15445002333144137,23,23,23,0.5232608695652174,0.0010873213964914528,1.6133749711802507e-11,64.18631188653582,0.28907959614479234,49,True,
1,5,4,0.025714285714285714,0.04857142857142857,0.2,3.0172259014566385,0.1868849833514605,25,25,25,0.50464,0.0023649352530185426,2.271406868925992e-11,63.98874163604411,0.40892464871018225,53,True,
1,6,0,0.025714285714285714,0.054285714285714284,0.02,3.1680129854978927,0.1848298648765562,24,24,24,0.516625,0.00021023499879740387,6.303056424474176e-11,63.982890940085106,0.47447772774614544,57,True,
1,6,1,0.025714285714285714,0.054285714285714284,0.065,3.0916389082674596,0.19431184314670083,22,22,22,0.5936363636363636,0.00048192214246428074,3.6792385229766285e-11,65.04672047133327,0.43683220328154965,55,True,
1,6,2,0.025714285714285714,0.054285714285714284,0.11000000000000001,2.891621639892486,0.22885142826690316,26,26,26,0.4869615384615385,0.0011931436314529013,8.993462146311102e-11,62.96293911587087,0.5402448570146209,60,True,
1,6,3,0.025714285714285714,0.054285714285714284,0.155,3.089105379060272,0.2169210262344985,26,26,26,0.4871923076923077,0.0026851196416500947,7.544500096243437e-11,65.03406871085097,0.392751447154287,53,True,
1,6,4,0.025714285714285714,0.054285714285714284,0.2,3.080712104216751,0.22434164693164116,26,26,26,0.4684230769230769,0.0036010271518224384,3.915621813190892e-11,65.55013818408845,0.22324455936024923,48,True,
1,7,0,0.025714285714285714,0.06,0.02,3.1679448776851964,0.24897112596298743,19,19,19,0.6389473684210526,5.2741099573110494e-05,7.001120195363671e-12,63.363890628140794,0.23155793020095508,47,True,
1,7,1,0.025714285714285714,0.06,0.065,3.1775345140267537,0.24613732314755749,20,20,20,0.6257999999999999,0.0004619182246235198,1.1607545527590711e-10,63.438616249017755,0.47082273399563307,57,True,
1,7,2,0.025714285714285714,0.06,0.11000000000000001,3.115698705966445,0.25078959364833464,21,21,21,0.5917619047619047,0.0007532699795595135,3.525147519670109e-11,64.87461999655007,0.4402414764259311,55,True,
1,7,3,0.025714285714285714,0.06,0.155,3.0435540269233377,0.28844916016200867,22,22,22,0.6105454545454546,0.002114207092314796,1.1076071379963082e-11,63.68190673371502,0.4637209754129544,59,True,
1,7,4,0.025714285714285714,0.06,0.2,2.9840699517671654,0.28519475472379474,26,26,26,0.5103461538461538,0.00336039245062759,8.325150905537826e-11,64.82116838388367,0.343518038423057,51,True,
1,8,0,0.025714285714285714,0.06571428571428571,0.02,2.857625844633843,0.33756363092271974,18,18,18,0.7547222222222223,6.945501705859194e-05,6.795099706313562e-11,66.48657334708993,0.4255368148967948,55,True,
1,8,1,0.025714285714285714,0.06571428571428571,0.065,2.8385120575760925,0.4140184374607771,17,17,17,0.7950588235294117,0.00027736608644091327,3.0344390916026625e-11,63.38166197387224,0.4856691643395287,57,True,
1,8,2,0.025714285714285714,0.06571428571428571,0.11000000000000001,2.8750222336952977,0.3336109610205108,18,18,18,0.7463888888888889,0.0012326871026959083,5.6622950154424537e-11,66.18277206631643,0.3399089135588596,51,True,
1,8,3,0.025714285714285714,0.06571428571428571,0.155,2.79211193473695,0.391124970078432,16,16,16,0.8306875,0.0012274803615718172,8.097928449014956e-11,64.42873243545553,0.3589656915061156,52,True,
1,8,4,0.025714285714285714,0.06571428571428571,0.2,2.7417979381087396,0.40322256071033397,16,16,16,0.8494375000000001,0.0016146768653654562,3.4029915228397505e-11,64.94986220179166,0.3704529546341006,52,True,
1,9,0,0.025714285714285714,0.07142857142857142,0.02,1.8986344690509134,0.5050534013161528,13,13,13,1.0402307692307693,0.0004696422016254873,4.075362982429336e-11,63.6330268314316,0.23094622731180378,47,True,
1,9,1,0.025714285714285714,0.07142857142857142,0.065,2.083831288755667,0.5862651096764182,9,9,9,1.0264444444444445,7.059788660953861e-05,3.134961558244279e-11,64.66210577148647,0.4201232670359677,54,True,
1,9,2,0.025714285714285714,0.07142857142857142,0.11000000000000001,1.9585378057551417,0.5094318957132198,14,14,14,0.9264285714285715,0.002170917277804969,4.235380692564806e-11,63.959294273467776,0.28970293852296536,49,True,
1,9,3,0.025714285714285714,0.07142857142857142,0.155,1.952475732268531,0.5391716121922286,15,15,15,0.8896666666666666,0.0010470559611950759,1.633566414092843e-11,64.50910269984914,0.4632415223541257,56,True,
1,9,4,0.025714285714285714,0.07142857142857142,0.2,2.0595506569759365,0.5427923053729651,11,11,11,0.906090909090909,0.0010182077296907834,8.211532657869063e-11,64.71670913221323,0.41191794592792713,54,True,
1,10,0,0.025714285714285714,0.07714285714285714,0.02,1.3542800432144926,0.5215073252445179,19,19,19,0.7165263157894737,0.0015655328035896904,6.884711573189651e-11,65.44573371644992,0.3420644262506793,51,True,
1,10,1,0.025714285714285714,0.07714285714285714,0.065,1.1114617290275974,0.5311032998789731,16,16,16,0.8031874999999999,0.000414198192178864,4.1671296902727705e-11,65.24409260367895,0.4593072672581984,55,True,
1,10,2,0.025714285714285714,0.07714285714285714,0.11000000000000001,1.2782571855374703,0.5190082560844054,19,19,18,0.6910526315789474,0.000582172492909826,2.343528702128555e-11,64.81722471123634,0.5301094895987856,60,True,
1,10,3,0.025714285714285714,0.07714285714285714,0.155,1.3592927442743945,0.5564189245018165,17,17,17,0.6498235294117647,0.0005285847489261057,4.600246468890922e-11,67.74678447194619,0.47494632463372327,57,True,
1,10,4,0.025714285714285714,0.07714285714285714,0.2,1.2214454367291154,0.5656447551137939,13,13,13,0.585076923076923,0.0016513509005836964,9.66601174256254e-12,64.2839273907249,0.5405792066178514,60,True,
1,11,0,0.025714285714285714,0.08285714285714287,0.02,0.8913840852600197,0.5136186743310194,19,19,19,0.6990526315789474,0.0004521670730183995,8.187690081841614e-11,65.72226788695656,0.5077302389015453,59,True,
1,11,1,0.025714285714285714,0.08285714285714287,0.065,0.963662241220276,0.5843107472333096,17,17,17,0.8018823529411766,0.0013792025775509174,3.9234529365340745e-11,65.09561141999457,0.40386016705355277,54,True,
1,11,2,0.025714285714285714,0.08285714285714287,0.11000000000000001,1.0953484231246962,0.5416758986162045,18,18,18,0.7406666666666666,0.00046097762466667977,2.7488987008653418e-11,63.70356599478333,0.49727457690875665,57,True,
1,11,3,0.025714285714285714,0.08285714285714287,0.155,0.9289346952108055,0.5228850833667984,14,14,14,0.7664999999999998,0.0008399962901424801,1.83851430274165e-11,65.18652461472172,0.2607630630678707,48,True,
1,11,4,0.025714285714285714,0.08285714285714287,0.2,0.9108545099757736,0.5280855762418807,16,16,15,0.66725,0.0013986982539855107,5.448060802075234e-11,64.52949542494142,0.4016084041186783,54,True,
1,12,0,0.025714285714285714,0.08857142857142858,0.02,0.8834160635773254,0.49851933085165406,19,19,18,0.6849473684210525,0.0004587875149557448,9.95404117752522e-11,63.25824397196365,0.3837164886836426,52,True,
1,12,1,0.025714285714285714,0.08857142857142858,0.065,0.8001217085166048,0.5105584397563874,18,18,17,0.7247777777777777,0.0014973858303147564,3.9716602344491886e-11,64.89139857801847,0.31665669864216367,49,True,
1,12,2,0.025714285714285714,0.08857142857142858,0.11000000000000001,0.8732777412555625,0.4882355753303369,18,18,18,0.7246111111111111,0.0006044730153829011,1.7150180518520872e-11,63.1631770193426,0.40254901599965,53,True,
1,12,3,0.025714285714285714,0.08857142857142858,0.155,0.8242206940392653,0.5237567618011445,13,13,11,0.7703076923076924,0.00022674424679058433,6.874422203681658e-11,63.864355398900464,0.620919625261151,65,True,
1,12,4,0.025714285714285714,0.08857142857142858,0.2,0.7159753442918623,0.5199275223050505,16,16,15,0.64525,0.0008177892976525133,3.374382409889048e-11,63.660627177726454,0.33332850029086275,49,True,
1,13,0,0.025714285714285714,0.09428571428571429,0.02,0.6619897544236196,0.48384038219867576,21,21,20,0.6066666666666666,0.0011571332233283607,5.6013881149255675e-11,65.54109305738744,0.3891362598554635,53,True,
1,13,1,0.025714285714285714,0.09428571428571429,0.065,0.7963731680430086,0.5459179232475179,18,18,18,0.6994444444444444,0.0008100196080583759,6.752434561227187e-11,62.38162915967026,0.3592979357828576,51,True,
1,13,2,0.025714285714285714,0.09428571428571429,0.11000000000000001,0.5959029036321211,0.5315446001944291,12,12,11,0.6510000000000001,0.00033631252409228646,4.905841698088005e-11,63.53600678779371,0.44112855009496976,55,True,
1,13,3,0.025714285714285714,0.09428571428571429,0.155,0.5572261810355612,0.5369874198063758,22,22,20,0.5894545454545455,0.000753931430921163,2.226905509213541e-11,63.62849447746401,0.4597238907610631,56,True,
1,13,4,0.025714285714285714,0.09428571428571429,0.2,0.5624307530669374,0.5400415439280668,17,17,14,0.7871176470588235,0.0009126803342318854,5.521273302159046e-11,63.694701262855965,0.5735924869628556,62,True,
1,14,0,0.025714285714285714,0.1,0.02,0.5741464048212189,0.5038203438728475,17,17,16,0.7392941176470588,0.0009225147070618398,5.229597726453658e-11,63.391922746478315,0.47958557289352377,57,True,
1,14,1,0.025714285714285714,0.1,0.065,0.7328153123247695,0.5069551858567733,17,17,15,0.748235294117647,0.0009495067480223517,8.315015152670112e-11,63.92957207941382,0.3974459386212602,52,True,
1,14,2,0.025714285714285714,0.1,0.11000000000000001,0.45351327212794856,0.5387603791989737,20,20,18,0.6411,0.0015242649367860127,6.33401861124896e-11,65.42611738374572,0.38205289967369727,52,True,
1,14,3,0.025714285714285714,0.1,0.155,0.7052170465163802,0.5000403696211432,13,13,12,0.6931538461538462,0.0011838699701924994,3.3141655419094425e-11,64.69817106327804,0.3720355060375969,52,True,
